,frequency,gain,plant,distance
1931,2059768966.6666665,-53.23019,lilium,20
1932,2060835599.9999998,-53.28097,lilium,20
1933,2061902233.3333333,-53.33175,lilium,20
1934,2062968866.6666665,-53.38252,lilium,20
1935,2064035499.9999998,-53.4333,lilium,20
1936,2065102133.3333333,-53.46227,lilium,20
1937,2066168766.6666665,-53.49125,lilium,20
1938,2067235399.9999998,-53.52023,lilium,20
1939,2068302033.3333333,-53.5492,lilium,20
1940,2069368666.6666665,-53.57819,lilium,20
1941,2070435299.9999998,-53.73363,lilium,20
1942,2071501933.3333333,-53.88908,lilium,20
1943,2072568566.6666665,-54.04453,lilium,20
1944,2073635199.9999998,-54.19998,lilium,20
1945,2074701833.3333333,-54.35543,lilium,20
1946,2075768466.6666665,-54.22078,lilium,20
1947,2076835099.9999998,-54.08612,lilium,20
1948,2077901733.3333333,-53.95147,lilium,20
1949,2078968366.6666665,-53.81681,lilium,20
1950,2080034999.9999998,-53.68216,lilium,20
1951,2081101633.3333333,-53.80331,lilium,20
1952,2082168266.6666665,-53.92446,lilium,20
1953,2083234899.9999998,-54.04561,lilium,20
1954,2084301533.3333333,-54.16676,lilium,20
1955,2085368166.6666665,-54.28791,lilium,20
1956,2086434799.9999998,-54.33618,lilium,20
1957,2087501433.3333333,-54.38445,lilium,20
1958,2088568066.6666665,-54.43272,lilium,20
1959,2089634699.9999998,-54.481,lilium,20
1960,2090701333.3333333,-54.52927,lilium,20
1961,2091767966.6666665,-54.61844,lilium,20
1962,2092834599.9999998,-54.70761,lilium,20
1963,2093901233.3333333,-54.79678,lilium,20
1964,2094967866.6666665,-54.88596,lilium,20
1965,2096034499.9999998,-54.97513,lilium,20
1966,2097101133.3333333,-55.00579,lilium,20
1967,2098167766.6666665,-55.03645,lilium,20
1968,2099234399.9999998,-55.0671,lilium,20
1969,2100301033.3333333,-55.09776,lilium,20
1970,2101367666.6666665,-55.12842,lilium,20
1971,2102434299.9999998,-55.30106,lilium,20
1972,2103500933.3333333,-55.4737,lilium,20
1973,2104567566.6666665,-55.64634,lilium,20
1974,2105634199.9999998,-55.81898,lilium,20
1975,2106700833.3333333,-55.99163,lilium,20
1976,2107767466.6666665,-56.14089,lilium,20
1977,2108834099.9999998,-56.29015,lilium,20
1978,2109900733.3333333,-56.43941,lilium,20
1979,2110967366.6666665,-56.58867,lilium,20
1980,2112033999.9999998,-56.73794,lilium,20
1981,2113100633.3333333,-56.56758,lilium,20
1982,2114167266.6666665,-56.39723,lilium,20
1983,2115233899.9999998,-56.22688,lilium,20
1984,2116300533.3333333,-56.05653,lilium,20
1985,2117367166.6666665,-55.88618,lilium,20
1986,2118433799.9999998,-56.11485,lilium,20
1987,2119500433.3333333,-56.34353,lilium,20
1988,2120567066.6666665,-56.5722,lilium,20
1989,2121633699.9999998,-56.80088,lilium,20
1990,2122700333.3333333,-57.02955,lilium,20
1991,2123766966.6666665,-57.15519,lilium,20
1992,2124833599.9999998,-57.28084,lilium,20
1993,2125900233.3333333,-57.40648,lilium,20
1994,2126966866.6666665,-57.53213,lilium,20
1995,2128033499.9999998,-57.65778,lilium,20
1996,2129100133.3333333,-57.70401,lilium,20
1997,2130166766.6666665,-57.75024,lilium,20
1998,2131233399.9999998,-57.79647,lilium,20
1999,2132300033.3333333,-57.8427,lilium,20
2000,2133366666.6666665,-57.88894,lilium,20
2001,2134433299.9999998,-57.92225,lilium,20
2002,2135499933.3333333,-57.95555,lilium,20
2003,2136566566.6666665,-57.98886,lilium,20
2004,2137633199.9999998,-58.02217,lilium,20
2005,2138699833.3333333,-58.05549,lilium,20
2006,2139766466.6666665,-58.11774,lilium,20
2007,2140833099.9999998,-58.17999,lilium,20
2008,2141899733.3333333,-58.24223,lilium,20
2009,2142966366.6666665,-58.30448,lilium,20
2010,2144032999.9999998,-58.36673,lilium,20
2011,2145099633.3333333,-58.57555,lilium,20
2012,2146166266.6666665,-58.78438,lilium,20
2013,2147232899.9999998,-58.99321,lilium,20
2014,2148299533.333333,-59.20204,lilium,20
2015,2149366166.6666665,-59.41086,lilium,20
2016,2150432800.0,-59.29834,lilium,20
2017,2151499433.333333,-59.18581,lilium,20
2018,2152566066.6666665,-59.07329,lilium,20
2019,2153632700.0,-58.96077,lilium,20
2020,2154699333.333333,-58.84824,lilium,20
2021,2155765966.6666665,-58.66079,lilium,20
2022,2156832600.0,-58.47335,lilium,20
2023,2157899233.333333,-58.2859,lilium,20
2024,2158965866.6666665,-58.09845,lilium,20
2025,2160032500.0,-57.911,lilium,20
2026,2161099133.333333,-58.21555,lilium,20
2027,2162165766.6666665,-58.5201,lilium,20
2028,2163232400.0,-58.82464,lilium,20
2029,2164299033.333333,-59.12919,lilium,20
2030,2165365666.6666665,-59.43373,lilium,20
2031,2166432300.0,-59.3946,lilium,20
2032,2167498933.333333,-59.35546,lilium,20
2033,2168565566.6666665,-59.31633,lilium,20
2034,2169632200.0,-59.27719,lilium,20
2035,2170698833.333333,-59.23806,lilium,20
2036,2171765466.6666665,-59.15439,lilium,20
2037,2172832100.0,-59.07072,lilium,20
2038,2173898733.333333,-58.98706,lilium,20
2039,2174965366.6666665,-58.90339,lilium,20
2040,2176032000.0,-58.81972,lilium,20
2041,2177098633.333333,-58.93397,lilium,20
2042,2178165266.6666665,-59.04823,lilium,20
2043,2179231900.0,-59.16248,lilium,20
2044,2180298533.333333,-59.27673,lilium,20
2045,2181365166.6666665,-59.39098,lilium,20
2046,2182431800.0,-59.25425,lilium,20
2047,2183498433.333333,-59.11752,lilium,20
2048,2184565066.6666665,-58.98079,lilium,20
2049,2185631700.0,-58.84406,lilium,20
2050,2186698333.333333,-58.70733,lilium,20
2051,2187764966.6666665,-58.51746,lilium,20
2052,2188831600.0,-58.32758,lilium,20
2053,2189898233.333333,-58.13771,lilium,20
2054,2190964866.6666665,-57.94784,lilium,20
2055,2192031500.0,-57.75797,lilium,20
2056,2193098133.333333,-57.51075,lilium,20
2057,2194164766.6666665,-57.26352,lilium,20
2058,2195231400.0,-57.0163,lilium,20
2059,2196298033.333333,-56.76908,lilium,20
2060,2197364666.6666665,-56.52186,lilium,20
2061,2198431300.0,-56.34137,lilium,20
2062,2199497933.333333,-56.16088,lilium,20
2063,2200564566.6666665,-55.98039,lilium,20
2064,2201631200.0,-55.7999,lilium,20
2065,2202697833.333333,-55.61942,lilium,20
2066,2203764466.6666665,-55.78628,lilium,20
2067,2204831100.0,-55.95313,lilium,20
2068,2205897733.333333,-56.11999,lilium,20
2069,2206964366.6666665,-56.28684,lilium,20
2070,2208031000.0,-56.4537,lilium,20
2071,2209097633.333333,-56.40496,lilium,20
2072,2210164266.6666665,-56.35623,lilium,20
2073,2211230900.0,-56.3075,lilium,20
2074,2212297533.333333,-56.25877,lilium,20
2075,2213364166.6666665,-56.21003,lilium,20
2076,2214430800.0,-56.23804,lilium,20
2077,2215497433.333333,-56.26605,lilium,20
2078,2216564066.6666665,-56.29406,lilium,20
2079,2217630700.0,-56.32207,lilium,20
2080,2218697333.333333,-56.35009,lilium,20
2081,2219763966.6666665,-56.32511,lilium,20
2082,2220830600.0,-56.30012,lilium,20
2083,2221897233.333333,-56.27514,lilium,20
2084,2222963866.6666665,-56.25015,lilium,20
2085,2224030500.0,-56.22517,lilium,20
2086,2225097133.333333,-56.29119,lilium,20
2087,2226163766.6666665,-56.35721,lilium,20
2088,2227230400.0,-56.42323,lilium,20
2089,2228297033.333333,-56.48925,lilium,20
2090,2229363666.6666665,-56.55527,lilium,20
2091,2230430300.0,-56.37535,lilium,20
2092,2231496933.333333,-56.19543,lilium,20
2093,2232563566.6666665,-56.01551,lilium,20
2094,2233630200.0,-55.83559,lilium,20
2095,2234696833.333333,-55.65567,lilium,20
2096,2235763466.6666665,-55.51012,lilium,20
2097,2236830100.0,-55.36456,lilium,20
2098,2237896733.333333,-55.21901,lilium,20
2099,2238963366.6666665,-55.07346,lilium,20
2100,2240030000.0,-54.92789,lilium,20
2101,2241096633.333333,-54.96727,lilium,20
2102,2242163266.6666665,-55.00664,lilium,20
2103,2243229900.0,-55.04601,lilium,20
2104,2244296533.333333,-55.08538,lilium,20
2105,2245363166.6666665,-55.12476,lilium,20
2106,2246429800.0,-55.12774,lilium,20
2107,2247496433.333333,-55.13073,lilium,20
2108,2248563066.6666665,-55.13371,lilium,20
2109,2249629700.0,-55.13669,lilium,20
2110,2250696333.333333,-55.13968,lilium,20
2111,2251762966.6666665,-55.00404,lilium,20
2112,2252829600.0,-54.86841,lilium,20
2113,2253896233.333333,-54.73277,lilium,20
2114,2254962866.6666665,-54.59714,lilium,20
2115,2256029500.0,-54.46149,lilium,20
2116,2257096133.333333,-54.54297,lilium,20
2117,2258162766.6666665,-54.62445,lilium,20
2118,2259229400.0,-54.70593,lilium,20
2119,2260296033.333333,-54.78741,lilium,20
2120,2261362666.6666665,-54.86888,lilium,20
2121,2262429300.0,-54.70266,lilium,20
2122,2263495933.333333,-54.53644,lilium,20
2123,2264562566.6666665,-54.37022,lilium,20
2124,2265629200.0,-54.20401,lilium,20
2125,2266695833.333333,-54.03778,lilium,20
2126,2267762466.6666665,-54.07498,lilium,20
2127,2268829100.0,-54.11217,lilium,20
2128,2269895733.333333,-54.14936,lilium,20
2129,2270962366.6666665,-54.18656,lilium,20
2130,2272029000.0,-54.22375,lilium,20
2131,2273095633.333333,-54.1144,lilium,20
2132,2274162266.6666665,-54.00504,lilium,20
2133,2275228900.0,-53.89569,lilium,20
2134,2276295533.333333,-53.78633,lilium,20
2135,2277362166.6666665,-53.67698,lilium,20
2136,2278428800.0,-53.73421,lilium,20
2137,2279495433.333333,-53.79145,lilium,20
2138,2280562066.6666665,-53.84869,lilium,20
2139,2281628700.0,-53.90592,lilium,20
2140,2282695333.333333,-53.96316,lilium,20
2141,2283761966.6666665,-53.84771,lilium,20
2142,2284828600.0,-53.73226,lilium,20
2143,2285895233.333333,-53.61681,lilium,20
2144,2286961866.6666665,-53.50137,lilium,20
2145,2288028500.0,-53.38593,lilium,20
2146,2289095133.333333,-53.5304,lilium,20
2147,2290161766.6666665,-53.67487,lilium,20
2148,2291228400.0,-53.81934,lilium,20
2149,2292295033.333333,-53.96381,lilium,20
2150,2293361666.6666665,-54.10828,lilium,20
2151,2294428300.0,-54.18639,lilium,20
2152,2295494933.333333,-54.26449,lilium,20
2153,2296561566.6666665,-54.34259,lilium,20
2154,2297628200.0,-54.42069,lilium,20
2155,2298694833.333333,-54.49879,lilium,20
2156,2299761466.6666665,-54.36269,lilium,20
2157,2300828100.0,-54.22659,lilium,20
2158,2301894733.333333,-54.09048,lilium,20
2159,2302961366.6666665,-53.95438,lilium,20
2160,2304028000.0,-53.81829,lilium,20
2161,2305094633.333333,-54.00248,lilium,20
2162,2306161266.6666665,-54.18668,lilium,20
2163,2307227900.0,-54.37087,lilium,20
2164,2308294533.333333,-54.55506,lilium,20
2165,2309361166.6666665,-54.73926,lilium,20
2166,2310427800.0,-54.72811,lilium,20
2167,2311494433.333333,-54.71696,lilium,20
2168,2312561066.6666665,-54.70581,lilium,20
2169,2313627700.0,-54.69466,lilium,20
2170,2314694333.333333,-54.68351,lilium,20
2171,2315760966.6666665,-54.64335,lilium,20
2172,2316827600.0,-54.6032,lilium,20
2173,2317894233.333333,-54.56304,lilium,20
2174,2318960866.6666665,-54.52288,lilium,20
2175,2320027500.0,-54.48272,lilium,20
2176,2321094133.333333,-54.69279,lilium,20
2177,2322160766.6666665,-54.90287,lilium,20
2178,2323227400.0,-55.11294,lilium,20
2179,2324294033.333333,-55.32302,lilium,20
2180,2325360666.6666665,-55.5331,lilium,20
2181,2326427300.0,-55.57089,lilium,20
2182,2327493933.333333,-55.60868,lilium,20
2183,2328560566.6666665,-55.64647,lilium,20
2184,2329627200.0,-55.68425,lilium,20
2185,2330693833.333333,-55.72205,lilium,20
2186,2331760466.6666665,-55.6587,lilium,20
2187,2332827100.0,-55.59534,lilium,20
2188,2333893733.333333,-55.53199,lilium,20
2189,2334960366.6666665,-55.46863,lilium,20
2190,2336027000.0,-55.40527,lilium,20
2191,2337093633.333333,-55.55994,lilium,20
2192,2338160266.6666665,-55.71461,lilium,20
2193,2339226900.0,-55.86929,lilium,20
2194,2340293533.333333,-56.02396,lilium,20
2195,2341360166.6666665,-56.17862,lilium,20
2196,2342426800.0,-56.14356,lilium,20
2197,2343493433.333333,-56.10851,lilium,20
2198,2344560066.6666665,-56.07345,lilium,20
2199,2345626700.0,-56.03839,lilium,20
2200,2346693333.333333,-56.00334,lilium,20
2201,2347759966.6666665,-56.31308,lilium,20
2202,2348826600.0,-56.62282,lilium,20
2203,2349893233.333333,-56.93256,lilium,20
2204,2350959866.6666665,-57.24229,lilium,20
2205,2352026500.0,-57.55203,lilium,20
2206,2353093133.333333,-57.49015,lilium,20
2207,2354159766.6666665,-57.42828,lilium,20
2208,2355226400.0,-57.3664,lilium,20
2209,2356293033.333333,-57.30452,lilium,20
2210,2357359666.6666665,-57.24265,lilium,20
2211,2358426300.0,-57.31753,lilium,20
2212,2359492933.333333,-57.39241,lilium,20
2213,2360559566.6666665,-57.46729,lilium,20
2214,2361626200.0,-57.54216,lilium,20
2215,2362692833.333333,-57.61703,lilium,20
2216,2363759466.6666665,-57.53282,lilium,20
2217,2364826100.0,-57.4486,lilium,20
2218,2365892733.333333,-57.36438,lilium,20
2219,2366959366.6666665,-57.28017,lilium,20
2220,2368026000.0,-57.19595,lilium,20
2221,2369092633.333333,-57.2563,lilium,20
2222,2370159266.6666665,-57.31665,lilium,20
2223,2371225900.0,-57.377,lilium,20
2224,2372292533.333333,-57.43734,lilium,20
2225,2373359166.6666665,-57.4977,lilium,20
2226,2374425800.0,-57.22497,lilium,20
2227,2375492433.333333,-56.95225,lilium,20
2228,2376559066.6666665,-56.67952,lilium,20
2229,2377625700.0,-56.4068,lilium,20
2230,2378692333.333333,-56.13408,lilium,20
2231,2379758966.6666665,-56.29896,lilium,20
2232,2380825600.0,-56.46384,lilium,20
2233,2381892233.333333,-56.62873,lilium,20
2234,2382958866.6666665,-56.79361,lilium,20
2235,2384025500.0,-56.95849,lilium,20
2236,2385092133.333333,-57.05568,lilium,20
2237,2386158766.6666665,-57.15287,lilium,20
2238,2387225400.0,-57.25005,lilium,20
2239,2388292033.333333,-57.34724,lilium,20
2240,2389358666.6666665,-57.44442,lilium,20
2241,2390425300.0,-57.4772,lilium,20
2242,2391491933.333333,-57.50997,lilium,20
2243,2392558566.6666665,-57.54275,lilium,20
2244,2393625200.0,-57.57552,lilium,20
2245,2394691833.333333,-57.60831,lilium,20
2246,2395758466.6666665,-57.76192,lilium,20
2247,2396825100.0,-57.91553,lilium,20
2248,2397891733.333333,-58.06914,lilium,20
2249,2398958366.6666665,-58.22275,lilium,20
2250,2400025000.0,-58.37635,lilium,20
2251,2401091633.333333,-58.34545,lilium,20
2252,2402158266.6666665,-58.31454,lilium,20
2253,2403224900.0,-58.28364,lilium,20
2254,2404291533.333333,-58.25274,lilium,20
2255,2405358166.6666665,-58.22184,lilium,20
2256,2406424800.0,-58.14151,lilium,20
2257,2407491433.333333,-58.06118,lilium,20
2258,2408558066.6666665,-57.98085,lilium,20
2259,2409624700.0,-57.90052,lilium,20
2260,2410691333.333333,-57.8202,lilium,20
2261,2411757966.6666665,-57.62495,lilium,20
2262,2412824600.0,-57.4297,lilium,20
2263,2413891233.333333,-57.23444,lilium,20
2264,2414957866.6666665,-57.03919,lilium,20
2265,2416024500.0,-56.84395,lilium,20
2266,2417091133.333333,-57.23534,lilium,20
2267,2418157766.6666665,-57.62673,lilium,20
2268,2419224400.0,-58.01812,lilium,20
2269,2420291033.333333,-58.40952,lilium,20
2270,2421357666.6666665,-58.80091,lilium,20
2271,2422424300.0,-58.96437,lilium,20
2272,2423490933.333333,-59.12784,lilium,20
2273,2424557566.6666665,-59.29131,lilium,20
2274,2425624200.0,-59.45478,lilium,20
2275,2426690833.333333,-59.61824,lilium,20
2276,2427757466.6666665,-59.98971,lilium,20
2277,2428824100.0,-60.36117,lilium,20
2278,2429890733.333333,-60.73264,lilium,20
2279,2430957366.6666665,-61.1041,lilium,20
2280,2432024000.0,-61.47556,lilium,20
2281,2433090633.333333,-61.10835,lilium,20
2282,2434157266.6666665,-60.74113,lilium,20
2283,2435223900.0,-60.37391,lilium,20
2284,2436290533.333333,-60.00669,lilium,20
2285,2437357166.6666665,-59.63948,lilium,20
2286,2438423800.0,-59.67687,lilium,20
2287,2439490433.333333,-59.71426,lilium,20
2288,2440557066.6666665,-59.75166,lilium,20
2289,2441623700.0,-59.78905,lilium,20
2290,2442690333.333333,-59.82644,lilium,20
2291,2443756966.6666665,-59.8003,lilium,20
2292,2444823600.0,-59.77417,lilium,20
2293,2445890233.333333,-59.74804,lilium,20
2294,2446956866.6666665,-59.7219,lilium,20
2295,2448023500.0,-59.69576,lilium,20
2296,2449090133.333333,-59.73473,lilium,20
2297,2450156766.6666665,-59.7737,lilium,20
2298,2451223400.0,-59.81268,lilium,20
2299,2452290033.333333,-59.85165,lilium,20
2300,2453356666.6666665,-59.89063,lilium,20
2301,2454423300.0,-59.75246,lilium,20
2302,2455489933.333333,-59.6143,lilium,20
2303,2456556566.6666665,-59.47613,lilium,20
2304,2457623200.0,-59.33797,lilium,20
2305,2458689833.333333,-59.19981,lilium,20
2306,2459756466.6666665,-59.52821,lilium,20
2307,2460823100.0,-59.85661,lilium,20
2308,2461889733.333333,-60.18501,lilium,20
2309,2462956366.6666665,-60.5134,lilium,20
2310,2464023000.0,-60.8418,lilium,20
2311,2465089633.333333,-60.53501,lilium,20
2312,2466156266.6666665,-60.22822,lilium,20
2313,2467222900.0,-59.92143,lilium,20
2314,2468289533.333333,-59.61464,lilium,20
2315,2469356166.6666665,-59.30785,lilium,20
2316,2470422800.0,-59.21392,lilium,20
2317,2471489433.333333,-59.11998,lilium,20
2318,2472556066.6666665,-59.02604,lilium,20
2319,2473622700.0,-58.93211,lilium,20
2320,2474689333.333333,-58.83818,lilium,20
2321,2475755966.6666665,-58.85791,lilium,20
2322,2476822600.0,-58.87764,lilium,20
2323,2477889233.333333,-58.89738,lilium,20
2324,2478955866.6666665,-58.91711,lilium,20
2325,2480022500.0,-58.93684,lilium,20
2326,2481089133.333333,-58.98725,lilium,20
2327,2482155766.6666665,-59.03765,lilium,20
2328,2483222400.0,-59.08806,lilium,20
2329,2484289033.333333,-59.13847,lilium,20
2330,2485355666.6666665,-59.18888,lilium,20
2331,2486422300.0,-59.07035,lilium,20
2332,2487488933.333333,-58.95182,lilium,20
2333,2488555566.6666665,-58.83329,lilium,20
2334,2489622200.0,-58.71476,lilium,20
2335,2490688833.333333,-58.59622,lilium,20
2336,2491755466.6666665,-58.77029,lilium,20
2337,2492822100.0,-58.94435,lilium,20
2338,2493888733.333333,-59.11842,lilium,20
2339,2494955366.6666665,-59.29248,lilium,20
2340,2496022000.0,-59.46655,lilium,20
2341,2497088633.333333,-59.26593,lilium,20
2342,2498155266.6666665,-59.0653,lilium,20
2343,2499221900.0,-58.86467,lilium,20
2344,2500288533.333333,-58.66405,lilium,20
2345,2501355166.6666665,-58.46342,lilium,20
2346,2502421800.0,-58.41586,lilium,20
2347,2503488433.333333,-58.36829,lilium,20
2348,2504555066.6666665,-58.32073,lilium,20
2349,2505621700.0,-58.27316,lilium,20
2350,2506688333.333333,-58.2256,lilium,20
2351,2507754966.6666665,-58.33402,lilium,20
2352,2508821600.0,-58.44244,lilium,20
2353,2509888233.333333,-58.55087,lilium,20
2354,2510954866.6666665,-58.65929,lilium,20
2355,2512021500.0,-58.76771,lilium,20
2356,2513088133.333333,-59.03315,lilium,20
2357,2514154766.6666665,-59.2986,lilium,20
2358,2515221400.0,-59.56404,lilium,20
2359,2516288033.333333,-59.82948,lilium,20
2360,2517354666.6666665,-60.09491,lilium,20
2361,2518421300.0,-59.66259,lilium,20
2362,2519487933.333333,-59.23027,lilium,20
2363,2520554566.6666665,-58.79794,lilium,20
2364,2521621200.0,-58.36562,lilium,20
2365,2522687833.333333,-57.9333,lilium,20
2366,2523754466.6666665,-58.07952,lilium,20
2367,2524821100.0,-58.22574,lilium,20
2368,2525887733.333333,-58.37196,lilium,20
2369,2526954366.6666665,-58.51818,lilium,20
2370,2528021000.0,-58.66441,lilium,20
2371,2529087633.333333,-58.64149,lilium,20
2372,2530154266.6666665,-58.61857,lilium,20
2373,2531220900.0,-58.59565,lilium,20
2374,2532287533.333333,-58.57273,lilium,20
2375,2533354166.6666665,-58.54982,lilium,20
2376,2534420800.0,-58.66254,lilium,20
2377,2535487433.333333,-58.77525,lilium,20
2378,2536554066.6666665,-58.88797,lilium,20
2379,2537620700.0,-59.00069,lilium,20
2380,2538687333.333333,-59.11341,lilium,20
2381,2539753966.6666665,-58.87372,lilium,20
2382,2540820600.0,-58.63403,lilium,20
2383,2541887233.333333,-58.39433,lilium,20
2384,2542953866.6666665,-58.15464,lilium,20
2385,2544020500.0,-57.91494,lilium,20
2386,2545087133.333333,-58.03718,lilium,20
2387,2546153766.6666665,-58.15942,lilium,20
2388,2547220400.0,-58.28165,lilium,20
2389,2548287033.333333,-58.40389,lilium,20
2390,2549353666.6666665,-58.52612,lilium,20
2391,2550420300.0,-58.56237,lilium,20
2392,2551486933.333333,-58.59861,lilium,20
2393,2552553566.6666665,-58.63485,lilium,20
2394,2553620200.0,-58.6711,lilium,20
2395,2554686833.333333,-58.70734,lilium,20
2396,2555753466.6666665,-58.65862,lilium,20
2397,2556820100.0,-58.60991,lilium,20
2398,2557886733.333333,-58.5612,lilium,20
2399,2558953366.6666665,-58.51248,lilium,20
2400,2560020000.0,-58.46378,lilium,20
2401,2561086633.333333,-58.51557,lilium,20
2402,2562153266.6666665,-58.56737,lilium,20
2403,2563219900.0,-58.61916,lilium,20
2404,2564286533.333333,-58.67096,lilium,20
2405,2565353166.6666665,-58.72276,lilium,20
2406,2566419800.0,-58.65746,lilium,20
2407,2567486433.333333,-58.59216,lilium,20
2408,2568553066.6666665,-58.52686,lilium,20
2409,2569619700.0,-58.46156,lilium,20
2410,2570686333.333333,-58.39626,lilium,20
2411,2571752966.6666665,-58.51302,lilium,20
2412,2572819600.0,-58.62977,lilium,20
2413,2573886233.333333,-58.74652,lilium,20
2414,2574952866.6666665,-58.86327,lilium,20
2415,2576019500.0,-58.98003,lilium,20
2416,2577086133.333333,-59.02629,lilium,20
2417,2578152766.6666665,-59.07254,lilium,20
2418,2579219400.0,-59.1188,lilium,20
2419,2580286033.333333,-59.16506,lilium,20
2420,2581352666.6666665,-59.21131,lilium,20
2421,2582419300.0,-58.8125,lilium,20
2422,2583485933.333333,-58.4137,lilium,20
2423,2584552566.6666665,-58.0149,lilium,20
2424,2585619200.0,-57.61609,lilium,20
2425,2586685833.333333,-57.2173,lilium,20
2426,2587752466.6666665,-57.2321,lilium,20
2427,2588819100.0,-57.24691,lilium,20
2428,2589885733.333333,-57.26171,lilium,20
2429,2590952366.6666665,-57.27652,lilium,20
2430,2592019000.0,-57.29132,lilium,20
2431,2593085633.333333,-57.20245,lilium,20
2432,2594152266.6666665,-57.11357,lilium,20
2433,2595218900.0,-57.0247,lilium,20
2434,2596285533.333333,-56.93583,lilium,20
2435,2597352166.6666665,-56.84696,lilium,20
2436,2598418800.0,-57.07876,lilium,20
2437,2599485433.333333,-57.31055,lilium,20
2438,2600552066.6666665,-57.54235,lilium,20
2439,2601618700.0,-57.77415,lilium,20
2440,2602685333.333333,-58.00594,lilium,20
2441,2603751966.6666665,-57.96569,lilium,20
2442,2604818600.0,-57.92544,lilium,20
2443,2605885233.333333,-57.88519,lilium,20
2444,2606951866.6666665,-57.84493,lilium,20
2445,2608018500.0,-57.80467,lilium,20
2446,2609085133.333333,-57.72314,lilium,20
2447,2610151766.6666665,-57.64162,lilium,20
2448,2611218400.0,-57.56009,lilium,20
2449,2612285033.333333,-57.47856,lilium,20
2450,2613351666.6666665,-57.39703,lilium,20
2451,2614418300.0,-57.48685,lilium,20
2452,2615484933.333333,-57.57668,lilium,20
2453,2616551566.6666665,-57.6665,lilium,20
2454,2617618200.0,-57.75632,lilium,20
2455,2618684833.333333,-57.84615,lilium,20
2456,2619751466.6666665,-58.20123,lilium,20
2457,2620818100.0,-58.55631,lilium,20
2458,2621884733.333333,-58.9114,lilium,20
2459,2622951366.6666665,-59.26648,lilium,20
2460,2624018000.0,-59.62156,lilium,20
2461,2625084633.333333,-59.29749,lilium,20
2462,2626151266.6666665,-58.97341,lilium,20
2463,2627217900.0,-58.64934,lilium,20
2464,2628284533.333333,-58.32526,lilium,20
2465,2629351166.6666665,-58.00119,lilium,20
2466,2630417800.0,-58.29099,lilium,20
2467,2631484433.333333,-58.58079,lilium,20
2468,2632551066.6666665,-58.87059,lilium,20
2469,2633617700.0,-59.16039,lilium,20
2470,2634684333.333333,-59.45018,lilium,20
2471,2635750966.6666665,-59.36672,lilium,20
2472,2636817600.0,-59.28326,lilium,20
2473,2637884233.333333,-59.19979,lilium,20
2474,2638950866.6666665,-59.11633,lilium,20
2475,2640017500.0,-59.03286,lilium,20
2476,2641084133.333333,-59.50906,lilium,20
2477,2642150766.6666665,-59.98526,lilium,20
2478,2643217400.0,-60.46145,lilium,20
2479,2644284033.333333,-60.93765,lilium,20
2480,2645350666.6666665,-61.41385,lilium,20
2481,2646417300.0,-61.24195,lilium,20
2482,2647483933.333333,-61.07006,lilium,20
2483,2648550566.6666665,-60.89816,lilium,20
2484,2649617200.0,-60.72627,lilium,20
2485,2650683833.333333,-60.55438,lilium,20
2486,2651750466.6666665,-61.00343,lilium,20
2487,2652817100.0,-61.45248,lilium,20
2488,2653883733.333333,-61.90153,lilium,20
2489,2654950366.6666665,-62.35058,lilium,20
2490,2656017000.0,-62.79963,lilium,20
2491,2657083633.333333,-62.64178,lilium,20
2492,2658150266.6666665,-62.48392,lilium,20
2493,2659216900.0,-62.32607,lilium,20
2494,2660283533.333333,-62.16821,lilium,20
2495,2661350166.6666665,-62.01036,lilium,20
2496,2662416800.0,-61.95924,lilium,20
2497,2663483433.333333,-61.90813,lilium,20
2498,2664550066.6666665,-61.85701,lilium,20
2499,2665616700.0,-61.80589,lilium,20
2500,2666683333.333333,-61.75477,lilium,20
2501,2667749966.6666665,-61.85081,lilium,20
2502,2668816600.0,-61.94686,lilium,20
2503,2669883233.333333,-62.04291,lilium,20
2504,2670949866.6666665,-62.13895,lilium,20
2505,2672016500.0,-62.23499,lilium,20
2506,2673083133.333333,-61.99885,lilium,20
2507,2674149766.6666665,-61.7627,lilium,20
2508,2675216400.0,-61.52656,lilium,20
2509,2676283033.333333,-61.29041,lilium,20
2510,2677349666.6666665,-61.05428,lilium,20
2511,2678416300.0,-61.39043,lilium,20
2512,2679482933.333333,-61.72659,lilium,20
2513,2680549566.6666665,-62.06275,lilium,20
2514,2681616200.0,-62.39891,lilium,20
2515,2682682833.333333,-62.73506,lilium,20
2516,2683749466.6666665,-62.60124,lilium,20
2517,2684816100.0,-62.46741,lilium,20
2518,2685882733.333333,-62.33359,lilium,20
2519,2686949366.6666665,-62.19977,lilium,20
2520,2688016000.0,-62.06594,lilium,20
2521,2689082633.333333,-62.45646,lilium,20
2522,2690149266.6666665,-62.84698,lilium,20
2523,2691215900.0,-63.2375,lilium,20
2524,2692282533.333333,-63.62801,lilium,20
2525,2693349166.6666665,-64.01853,lilium,20
2526,2694415800.0,-64.1816,lilium,20
2527,2695482433.333333,-64.34467,lilium,20
2528,2696549066.6666665,-64.50774,lilium,20
2529,2697615700.0,-64.67081,lilium,20
2530,2698682333.333333,-64.8339,lilium,20
2531,2699748966.6666665,-64.45179,lilium,20
2532,2700815600.0,-64.06968,lilium,20
2533,2701882233.333333,-63.68757,lilium,20
2534,2702948866.6666665,-63.30546,lilium,20
